ID,Name,Age,Department,Salary,Salary_sqrt,Salary_log,Age_sqrt,Age_log,Salary_Category,Age_Group
707,Bob Martinez,55,Operations,46184,214.90463001061656,10.74041034902671,7.416198487095663,4.02535169073515,Low,Senior
897,John Williams,47,Operations,109025,330.1893396219811,11.599341664877112,6.855654600401044,3.871201010907891,High,Senior
421,John Johnson,35,HR,103294,321.3938393933524,11.545344251225728,5.916079783099616,3.58351893845611,High,Middle
995,Diana Williams,48,Finance,75096,274.0364939200617,11.22653589021665,6.928203230275509,3.8918202981106265,Medium,Senior
271,John Johnson,39,IT,102982,320.90808652946095,11.542319205046073,6.244997998398398,3.6888794541139363,High,Middle
890,Alice Miller,25,HR,48658,220.58558429779586,10.792592065365966,5.0,3.258096538021482,Low,Young
836,Ethan Smith,24,Finance,116544,341.3854126936299,11.66603274350077,4.898979485566356,3.2188758248682006,High,Young
475,George Jones,56,Finance,37099,192.61100695443133,10.521372248595526,7.483314773547883,4.04305126783455,Low,Senior
924,Jane Garcia,45,Operations,67711,260.2133739837367,11.123018695777917,6.708203932499369,3.828641396489095,Medium,Middle
615,Fiona Williams,35,IT,112368,335.2133648886929,11.629543377689973,5.916079783099616,3.58351893845611,High,Middle
112,John Garcia,43,HR,108714,329.7180613797188,11.59648505806916,6.557438524302,3.784189633918261,High,Middle
553,Diana Rodriguez,33,Sales,107811,328.34585424518457,11.588144248515903,5.744562646538029,3.5263605246161616,High,Middle
221,John Miller,24,Marketing,63893,252.77064703006954,11.064980739243438,4.898979485566356,3.2188758248682006,Medium,Young
628,Charlie Smith,59,Marketing,97695,312.56199385081993,11.489615895534605,7.681145747868608,4.0943445622221,High,Senior
754,Ethan Garcia,64,Sales,43493,208.5497542554294,10.680378276528932,8.0,4.174387269895637,Low,Senior
84,Hannah Johnson,28,IT,38927,197.29926507719182,10.569469065023304,5.291502622129181,3.367295829986474,Low,Young
874,John Jones,41,Sales,44939,211.98820721917528,10.71308354573932,6.4031242374328485,3.7376696182833684,Low,Middle
791,John Garcia,47,Operations,47073,216.96313050838845,10.759476110601902,6.855654600401044,3.871201010907891,Low,Senior
132,Diana Miller,53,Finance,87716,296.16887074775434,11.381871002220599,7.280109889280518,3.9889840465642745,High,Senior
405,Alice Martinez,53,Sales,87022,294.9949152104151,11.373927730513799,7.280109889280518,3.9889840465642745,High,Senior
552,Charlie Smith,39,Finance,107425,327.75753233144775,11.584557517419976,6.244997998398398,3.6888794541139363,High,Middle
154,Diana Williams,41,Marketing,104172,322.75687444266777,11.553808257642238,6.4031242374328485,3.7376696182833684,High,Middle
327,George Brown,46,HR,50609,224.96444163467257,10.831904464208124,6.782329983125268,3.8501476017100584,Medium,Senior
199,Charlie Brown,53,Sales,63755,252.49752474034275,11.062818576238943,7.280109889280518,3.9889840465642745,Medium,Senior
700,Charlie Smith,53,IT,63937,252.85766747322495,11.065669142800257,7.280109889280518,3.9889840465642745,Medium,Senior
282,Charlie Johnson,42,HR,34895,186.8020342501655,10.46012748844141,6.48074069840786,3.7612001156935624,Low,Middle
588,Alice Davis,34,HR,78689,280.515596714336,11.273271361529028,5.830951894845301,3.5553480614894135,Medium,Middle
99,Ethan Johnson,62,Marketing,62779,250.55737865806307,11.047391830395945,7.874007874011811,4.143134726391533,Medium,Senior
661,Alice Smith,22,Sales,63848,252.68161785139813,11.064276199630914,4.69041575982343,3.1354942159291497,Medium,Young
947,Hannah Martinez,56,HR,110685,332.69355268775496,11.61445264276764,7.483314773547883,4.04305126783455,High,Senior
